director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio,movie_facebook_likes,profit,total
David Fincher,362.0,166.0,21000.0,Jason Flemyng,11000.0,127490802,Drama,Brad Pitt,The Curious Case of Benjamin Button,459346,13333,http://www.imdb.com/title/tt0421715/?ref_=fn_tt_tt_1,822.0,English,USA,PG-13,150000000,2008,7.8,2.35,23000,-22509198,127490802
Matthew Vaughn,500.0,132.0,905.0,Michael Fassbender,34000.0,146405371,Action,Jennifer Lawrence,X-Men: First Class,518537,50983,http://www.imdb.com/title/tt1270798/?ref_=fn_tt_tt_1,698.0,English,USA,PG-13,160000000,2011,7.8,2.35,54000,-13594629,146405371
Francis Lawrence,389.0,137.0,508.0,Philip Seymour Hoffman,34000.0,281666058,Adventure,Jennifer Lawrence,The Hunger Games: Mockingjay - Part 2,166137,81385,http://www.imdb.com/title/tt1951266/?ref_=fn_tt_tt_1,383.0,English,USA,PG-13,160000000,2015,6.6,2.35,38000,121666058,281666058
Jon Turteltaub,235.0,109.0,226.0,Omar Benson Miller,12000.0,63143812,Action,Nicolas Cage,The Sorcerer's Apprentice,124185,13388,http://www.imdb.com/title/tt0963966/?ref_=fn_tt_tt_1,238.0,English,USA,PG,150000000,2010,6.1,2.35,11000,-86856188,63143812
Wolfgang Petersen,231.0,98.0,249.0,Mike Vogel,87000.0,60655503,Action,Jimmy Bennett,Poseidon,82380,92456,http://www.imdb.com/title/tt0409182/?ref_=fn_tt_tt_1,629.0,English,USA,PG-13,160000000,2006,5.6,2.35,0,-99344497,60655503
James Bobin,218.0,113.0,33.0,Alan Rickman,40000.0,76846624,Adventure,Johnny Depp,Alice Through the Looking Glass,21352,80806,http://www.imdb.com/title/tt2567026/?ref_=fn_tt_tt_1,131.0,English,USA,PG,170000000,2016,6.4,1.85,30000,-93153376,76846624
Chris Miller,227.0,93.0,50.0,Eric Idle,3000.0,320706665,Adventure,Justin Timberlake,Shrek the Third,211971,4705,http://www.imdb.com/title/tt0413267/?ref_=fn_tt_tt_1,326.0,English,USA,PG,160000000,2007,6.1,1.85,0,160706665,320706665
Duncan Jones,275.0,123.0,0.0,Callum Rennie,3000.0,46978995,Action,Dominic Cooper,Warcraft,111609,5505,http://www.imdb.com/title/tt0803096/?ref_=fn_tt_tt_1,781.0,English,USA,PG-13,160000000,2016,7.3,2.35,89000,-113021005,46978995
Alan Taylor,474.0,126.0,230.0,Emilia Clarke,24000.0,89732035,Action,J.K. Simmons,Terminator Genisys,188457,38873,http://www.imdb.com/title/tt1340138/?ref_=fn_tt_tt_1,867.0,English,USA,PG-13,155000000,2015,6.6,2.35,82000,-65267965,89732035
Michael Apted,228.0,113.0,150.0,Shane Rangi,531.0,104383624,Adventure,Bruce Spence,The Chronicles of Narnia: The Voyage of the Dawn Treader,106446,764,http://www.imdb.com/title/tt0980970/?ref_=fn_tt_tt_1,227.0,English,USA,PG,155000000,2010,6.3,1.78,11000,-50616376,104383624
Michael Bay,191.0,184.0,0.0,Jaime King,3000.0,198539855,Action,Jennifer Garner,Pearl Harbor,254111,5401,http://www.imdb.com/title/tt0213149/?ref_=fn_tt_tt_1,1999.0,English,USA,PG-13,140000000,2001,6.1,2.35,0,58539855,198539855
Michael Bay,396.0,144.0,0.0,Michael O'Neill,662.0,318759914,Action,Zack Ward,Transformers,513158,2333,http://www.imdb.com/title/tt0418279/?ref_=fn_tt_tt_1,1782.0,English,USA,PG-13,150000000,2007,7.1,2.35,8000,168759914,318759914
Oliver Stone,248.0,206.0,0.0,Angelina Jolie Pitt,12000.0,34293771,Action,Anthony Hopkins,Alexander,138863,24598,http://www.imdb.com/title/tt0346491/?ref_=fn_tt_tt_1,1390.0,English,Germany,R,155000000,2004,5.5,2.35,0,-120706229,34293771
David Yates,329.0,138.0,282.0,Daniel Radcliffe,21000.0,292000866,Adventure,Robert Pattinson,Harry Potter and the Order of the Phoenix,355137,33433,http://www.imdb.com/title/tt0373889/?ref_=fn_tt_tt_1,1108.0,English,UK,PG-13,150000000,2007,7.5,2.35,0,142000866,292000866
Mike Newell,295.0,157.0,179.0,Daniel Radcliffe,21000.0,289994397,Adventure,Robert Pattinson,Harry Potter and the Goblet of Fire,385670,53413,http://www.imdb.com/title/tt0330373/?ref_=fn_tt_tt_1,1896.0,English,UK,PG-13,150000000,2005,7.6,2.35,0,139994397,289994397
Peter Berg,318.0,102.0,532.0,Charlize Theron,10000.0,227946274,Action,Will Smith,Hancock,343648,21584,http://www.imdb.com/title/tt0448157/?ref_=fn_tt_tt_1,590.0,English,USA,PG-13,150000000,2008,6.4,2.35,0,77946274,227946274
Francis Lawrence,323.0,104.0,508.0,Alice Braga,10000.0,256386216,Drama,Will Smith,I Am Legend,530870,13076,http://www.imdb.com/title/tt0480249/?ref_=fn_tt_tt_1,1413.0,English,USA,PG-13,150000000,2007,7.2,2.35,11000,106386216,256386216
Tim Burton,276.0,115.0,13000.0,Christopher Lee,40000.0,206456431,Adventure,Johnny Depp,Charlie and the Chocolate Factory,320284,57844,http://www.imdb.com/title/tt0367594/?ref_=fn_tt_tt_1,1361.0,English,USA,PG,150000000,2005,6.7,1.85,0,56456431,206456431
Brad Bird,318.0,111.0,663.0,John Ratzenberger,1000.0,206435493,Animation,Janeane Garofalo,Ratatouille,473887,4764,http://www.imdb.com/title/tt0382932/?ref_=fn_tt_tt_1,626.0,English,USA,G,150000000,2007,8.0,2.35,10000,56435493,206435493
Christopher Nolan,478.0,128.0,22000.0,Liam Neeson,23000.0,205343774,Action,Christian Bale,Batman Begins,980946,59558,http://www.imdb.com/title/tt0372784/?ref_=fn_tt_tt_1,2685.0,English,USA,PG-13,150000000,2005,8.3,2.35,15000,55343774,205343774
Eric Darnell,167.0,89.0,35.0,Jada Pinkett Smith,1000.0,179982968,Action,Bernie Mac,Madagascar: Escape 2 Africa,146019,3285,http://www.imdb.com/title/tt0479952/?ref_=fn_tt_tt_1,119.0,English,USA,PG,150000000,2008,6.7,1.85,0,29982968,179982968
Shawn Levy,185.0,105.0,189.0,Rami Malek,49000.0,177243721,Adventure,Robin Williams,Night at the Museum: Battle of the Smithsonian,130272,54039,http://www.imdb.com/title/tt1078912/?ref_=fn_tt_tt_1,209.0,English,USA,PG,150000000,2009,5.9,2.35,2000,27243721,177243721
Gavin Hood,350.0,119.0,151.0,Ryan Reynolds,20000.0,179883016,Action,Hugh Jackman,X-Men Origins: Wolverine,361924,40054,http://www.imdb.com/title/tt0458525/?ref_=fn_tt_tt_1,641.0,English,USA,PG-13,150000000,2009,6.7,2.35,0,29883016,179883016
Lana Wachowski,245.0,129.0,0.0,Collin Chou,309.0,139259759,Action,Essie Davis,The Matrix Revolutions,364948,1062,http://www.imdb.com/title/tt0242653/?ref_=fn_tt_tt_1,2121.0,English,Australia,R,150000000,2003,6.7,2.35,0,-10740241,139259759
Chris Buck,406.0,102.0,69.0,Maurice LaMarche,1000.0,400736600,Adventure,Josh Gad,Frozen,421658,2582,http://www.imdb.com/title/tt2294629/?ref_=fn_tt_tt_1,904.0,English,USA,PG,150000000,2013,7.6,2.24,58000,250736600,400736600
Lana Wachowski,275.0,138.0,0.0,Daniel Bernhardt,234.0,281492479,Action,Steve Bastoni,The Matrix Reloaded,421818,534,http://www.imdb.com/title/tt0234215/?ref_=fn_tt_tt_1,2789.0,English,USA,R,150000000,2003,7.2,2.35,0,131492479,281492479
Alan Taylor,486.0,112.0,230.0,Natalie Portman,26000.0,206360018,Action,Chris Hemsworth,Thor: The Dark World,414070,59803,http://www.imdb.com/title/tt1981115/?ref_=fn_tt_tt_1,532.0,English,USA,PG-13,170000000,2013,7.1,2.35,63000,36360018,206360018
George Miller,739.0,120.0,750.0,Charlize Theron,27000.0,153629485,Action,Tom Hardy,Mad Max: Fury Road,552503,40025,http://www.imdb.com/title/tt1392190/?ref_=fn_tt_tt_1,1588.0,English,Australia,R,150000000,2015,8.1,2.35,191000,3629485,153629485
Ron Howard,298.0,146.0,2000.0,Ayelet Zurer,15000.0,133375846,Mystery,Tom Hanks,Angels & Demons,207839,16948,http://www.imdb.com/title/tt0808151/?ref_=fn_tt_tt_1,435.0,English,USA,PG-13,150000000,2009,6.7,2.35,0,-16624154,133375846
Kenneth Branagh,516.0,115.0,0.0,Natalie Portman,26000.0,181015141,Action,Chris Hemsworth,Thor,536314,60059,http://www.imdb.com/title/tt0800369/?ref_=fn_tt_tt_1,738.0,English,USA,PG-13,150000000,2011,7.0,2.35,63000,31015141,181015141
Byron Howard,225.0,96.0,59.0,Diedrich Bader,17000.0,114053579,Adventure,Chloë Grace Moretz,Bolt,146766,20007,http://www.imdb.com/title/tt0397892/?ref_=fn_tt_tt_1,178.0,English,USA,PG,150000000,2008,6.9,1.85,0,-35946421,114053579
Hoyt Yeatman,145.0,88.0,12.0,Piper Mackenzie Harris,730.0,119420252,Action,Kelli Garner,G-Force,33042,2217,http://www.imdb.com/title/tt0436339/?ref_=fn_tt_tt_1,90.0,English,USA,PG,150000000,2009,5.1,2.35,0,-30579748,119420252
Jonathan Liebesman,310.0,99.0,473.0,Edgar Ramírez,14000.0,83640426,Action,Liam Neeson,Wrath of the Titans,152826,16184,http://www.imdb.com/title/tt1646987/?ref_=fn_tt_tt_1,253.0,English,USA,PG-13,150000000,2012,5.8,1.85,19000,-66359574,83640426
Tim Burton,526.0,113.0,13000.0,Chloë Grace Moretz,40000.0,79711678,Comedy,Johnny Depp,Dark Shadows,199039,80849,http://www.imdb.com/title/tt1077368/?ref_=fn_tt_tt_1,479.0,English,USA,PG-13,100000000,2012,6.2,1.85,82000,-20288322,79711678
Christopher McQuarrie,465.0,131.0,188.0,Jeremy Renner,10000.0,195000874,Action,Tom Cruise,Mission: Impossible - Rogue Nation,232187,21840,http://www.imdb.com/title/tt2381249/?ref_=fn_tt_tt_1,440.0,English,China,PG-13,150000000,2015,7.4,2.35,47000,45000874,195000874
Joe Johnston,357.0,119.0,394.0,Simon Merrells,12000.0,61937495,Drama,Anthony Hopkins,The Wolfman,89442,13071,http://www.imdb.com/title/tt0780653/?ref_=fn_tt_tt_1,432.0,English,USA,R,150000000,2010,5.8,1.85,0,-88062505,61937495
Steve Hickner,194.0,91.0,58.0,Oprah Winfrey,2000.0,126597121,Adventure,Matthew Broderick,Bee Movie,105902,6576,http://www.imdb.com/title/tt0389790/?ref_=fn_tt_tt_1,206.0,English,USA,PG,150000000,2007,6.2,1.85,0,-23402879,126597121
Jennifer Yuh Nelson,284.0,90.0,90.0,Gary Oldman,11000.0,165230261,Action,Angelina Jolie Pitt,Kung Fu Panda 2,182718,21015,http://www.imdb.com/title/tt1302011/?ref_=fn_tt_tt_1,209.0,English,USA,PG,150000000,2011,7.3,2.35,20000,15230261,165230261
M. Night Shyamalan,280.0,103.0,0.0,Noah Ringer,1000.0,131564731,Action,Seychelle Gabriel,The Last Airbender,118951,2857,http://www.imdb.com/title/tt0938283/?ref_=fn_tt_tt_1,1382.0,English,USA,PG,150000000,2010,4.2,2.35,18000,-18435269,131564731
J.J. Abrams,310.0,124.0,14000.0,Tom Cruise,22000.0,133382309,Action,Philip Seymour Hoffman,Mission: Impossible III,256695,34817,http://www.imdb.com/title/tt0317919/?ref_=fn_tt_tt_1,871.0,English,USA,PG-13,150000000,2006,6.9,2.35,0,-16617691,133382309
Roland Emmerich,339.0,131.0,776.0,Jake Weber,17000.0,73103784,Action,Channing Tatum,White House Down,164238,18204,http://www.imdb.com/title/tt2334879/?ref_=fn_tt_tt_1,434.0,English,USA,PG-13,150000000,2013,6.4,2.35,33000,-76896216,73103784
Simon Wells,132.0,88.0,25.0,Dan Fogler,921.0,21379315,Action,Elisabeth Harnois,Mars Needs Moms,17590,2652,http://www.imdb.com/title/tt1305591/?ref_=fn_tt_tt_1,112.0,English,USA,PG,150000000,2011,5.4,2.35,0,-128620685,21379315
David Bowers,135.0,85.0,42.0,Kate Winslet,20000.0,64459316,Adventure,Hugh Jackman,Flushed Away,85086,35161,http://www.imdb.com/title/tt0424095/?ref_=fn_tt_tt_1,122.0,English,UK,PG,149000000,2006,6.7,1.85,0,-84540684,64459316
Joe Wright,256.0,111.0,456.0,Cara Delevingne,20000.0,34964818,Adventure,Hugh Jackman,Pan,39956,21393,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,186.0,English,USA,PG,150000000,2015,5.8,2.35,24000,-115035182,34964818
Rob Minkoff,196.0,92.0,50.0,Zach Callison,3000.0,111505642,Adventure,Ty Burrell,Mr. Peabody & Sherman,47900,5810,http://www.imdb.com/title/tt0864835/?ref_=fn_tt_tt_1,130.0,English,USA,PG,145000000,2014,6.9,1.85,11000,-33494358,111505642
Wolfgang Petersen,220.0,196.0,249.0,Orlando Bloom,11000.0,133228348,Adventure,Brad Pitt,Troy,381672,17944,http://www.imdb.com/title/tt0332452/?ref_=fn_tt_tt_1,1694.0,English,USA,R,175000000,2004,7.2,2.35,0,-41771652,133228348
Eric Darnell,211.0,93.0,35.0,Martin Short,851.0,216366733,Adventure,Jada Pinkett Smith,Madagascar 3: Europe's Most Wanted,119213,2444,http://www.imdb.com/title/tt1277953/?ref_=fn_tt_tt_1,154.0,English,USA,PG,145000000,2012,6.9,1.85,17000,71366733,216366733
Lee Tamahori,264.0,133.0,93.0,Colin Salmon,769.0,160201106,Action,Toby Stephens,Die Another Day,169914,2538,http://www.imdb.com/title/tt0246460/?ref_=fn_tt_tt_1,1185.0,English,UK,PG-13,142000000,2002,6.1,2.35,0,18201106,160201106
Paul Feig,464.0,116.0,176.0,Kate McKinnon,783.0,118099659,Action,Ed Begley Jr.,Ghostbusters,69757,2097,http://www.imdb.com/title/tt1289401/?ref_=fn_tt_tt_1,1211.0,English,USA,PG-13,144000000,2016,5.5,2.35,62000,-25900341,118099659
Michael Bay,167.0,153.0,0.0,Steve Buscemi,13000.0,201573391,Action,Bruce Willis,Armageddon,322395,26029,http://www.imdb.com/title/tt0120591/?ref_=fn_tt_tt_1,1171.0,English,USA,PG-13,140000000,1998,6.6,2.35,11000,61573391,201573391
Barry Sonnenfeld,208.0,88.0,188.0,Rosario Dawson,10000.0,190418803,Action,Will Smith,Men in Black II,270207,14823,http://www.imdb.com/title/tt0120912/?ref_=fn_tt_tt_1,606.0,English,USA,PG-13,140000000,2002,6.1,1.85,2000,50418803,190418803
Robert Zemeckis,287.0,115.0,0.0,Anthony Hopkins,18000.0,82161969,Action,Robin Wright,Beowulf,142440,31523,http://www.imdb.com/title/tt0442933/?ref_=fn_tt_tt_1,505.0,English,USA,PG-13,150000000,2007,6.3,2.35,3000,-67838031,82161969
Alessandro Carloni,210.0,95.0,5.0,Angelina Jolie Pitt,24000.0,143523463,Action,J.K. Simmons,Kung Fu Panda 3,64322,36095,http://www.imdb.com/title/tt2267968/?ref_=fn_tt_tt_1,145.0,English,USA,PG,145000000,2016,7.2,2.35,24000,-1476537,143523463
Brad Bird,432.0,133.0,663.0,Jeremy Renner,10000.0,209364921,Action,Tom Cruise,Mission: Impossible - Ghost Protocol,365104,21768,http://www.imdb.com/title/tt1229238/?ref_=fn_tt_tt_1,512.0,English,USA,PG-13,145000000,2011,7.4,2.35,35000,64364921,209364921
Peter Ramsey,256.0,97.0,52.0,Kamil McFadden,20000.0,103400692,Adventure,Hugh Jackman,Rise of the Guardians,123553,20645,http://www.imdb.com/title/tt1446192/?ref_=fn_tt_tt_1,174.0,English,USA,PG,145000000,2012,7.3,1.85,25000,-41599308,103400692
Dean Parisot,135.0,90.0,23.0,Richard Burgi,957.0,110332737,Comedy,John Michael Higgins,Fun with Dick and Jane,110788,1997,http://www.imdb.com/title/tt0369441/?ref_=fn_tt_tt_1,258.0,English,USA,PG-13,100000000,2005,6.1,2.35,2000,10332737,110332737
Edward Zwick,190.0,154.0,380.0,Tony Goldwyn,10000.0,111110575,Action,Tom Cruise,The Last Samurai,317166,11945,http://www.imdb.com/title/tt0325710/?ref_=fn_tt_tt_1,928.0,English,USA,R,140000000,2003,7.7,2.35,0,-28889425,111110575
Ridley Scott,314.0,150.0,0.0,María Valverde,23000.0,65007045,Action,Christian Bale,Exodus: Gods and Kings,128682,26490,http://www.imdb.com/title/tt1528100/?ref_=fn_tt_tt_1,657.0,English,UK,PG-13,140000000,2014,6.1,2.35,51000,-74992955,65007045
J.J. Abrams,518.0,127.0,14000.0,Leonard Nimoy,26000.0,257704099,Action,Chris Hemsworth,Star Trek,504419,39284,http://www.imdb.com/title/tt0796366/?ref_=fn_tt_tt_1,1559.0,English,USA,PG-13,150000000,2009,8.0,2.35,19000,107704099,257704099
Sam Raimi,291.0,121.0,0.0,James Franco,24000.0,403706375,Action,J.K. Simmons,Spider-Man,544665,40484,http://www.imdb.com/title/tt0145487/?ref_=fn_tt_tt_1,2012.0,English,USA,PG-13,139000000,2002,7.3,1.85,5000,264706375,403706375
Dean DeBlois,292.0,102.0,255.0,Djimon Hounsou,18000.0,176997107,Action,Gerard Butler,How to Train Your Dragon 2,221128,23378,http://www.imdb.com/title/tt1646971/?ref_=fn_tt_tt_1,343.0,English,USA,PG,145000000,2014,7.9,2.35,46000,31997107,176997107
Alex Proyas,184.0,126.0,295.0,Elodie Yung,18000.0,31141074,Action,Gerard Butler,Gods of Egypt,51892,19769,http://www.imdb.com/title/tt2404233/?ref_=fn_tt_tt_1,273.0,English,USA,PG-13,140000000,2016,5.5,2.35,24000,-108858926,31141074
Rob Cohen,145.0,121.0,357.0,Joe Morton,820.0,31704416,Action,Sam Shepard,Stealth,45455,2705,http://www.imdb.com/title/tt0382992/?ref_=fn_tt_tt_1,388.0,English,USA,PG-13,135000000,2005,5.0,2.35,0,-103295584,31704416
Zack Snyder,451.0,215.0,0.0,Billy Crudup,986.0,107503316,Action,Matt Frewer,Watchmen,392474,2530,http://www.imdb.com/title/tt0409459/?ref_=fn_tt_tt_1,1229.0,English,USA,R,130000000,2009,7.7,2.35,18000,-22496684,107503316
Richard Donner,141.0,127.0,503.0,Rene Russo,5000.0,129734803,Action,Jet Li,Lethal Weapon 4,127497,6171,http://www.imdb.com/title/tt0122151/?ref_=fn_tt_tt_1,287.0,English,USA,R,140000000,1998,6.6,2.35,0,-10265197,129734803
Ang Lee,267.0,138.0,0.0,Regi Davis,820.0,132122995,Action,Kevin Rankin,Hulk,212106,1814,http://www.imdb.com/title/tt0286716/?ref_=fn_tt_tt_1,1445.0,English,USA,PG-13,137000000,2003,5.7,1.85,0,-4877005,132122995
Jon M. Chu,351.0,122.0,209.0,Dwayne Johnson,17000.0,122512052,Action,Channing Tatum,G.I. Joe: Retaliation,146352,31958,http://www.imdb.com/title/tt1583421/?ref_=fn_tt_tt_1,288.0,English,USA,PG-13,130000000,2013,5.8,2.35,42000,-7487948,122512052
Breck Eisner,163.0,124.0,42.0,Rainn Wilson,11000.0,68642452,Action,Matthew McConaughey,Sahara,77673,13073,http://www.imdb.com/title/tt0318649/?ref_=fn_tt_tt_1,463.0,English,UK,PG-13,130000000,2005,6.0,2.35,0,-61357548,68642452
Hironobu Sakaguchi,166.0,106.0,6.0,Ming-Na Wen,12000.0,32131830,Action,Steve Buscemi,Final Fantasy: The Spirits Within,72259,15015,http://www.imdb.com/title/tt0173840/?ref_=fn_tt_tt_1,788.0,English,USA,PG-13,137000000,2001,6.4,1.85,0,-104868170,32131830
Joe Johnston,510.0,124.0,394.0,Dominic Cooper,11000.0,176636816,Action,Chris Evans,Captain America: The First Avenger,508818,19761,http://www.imdb.com/title/tt0458339/?ref_=fn_tt_tt_1,679.0,English,USA,PG-13,140000000,2011,6.9,2.35,46000,36636816,176636816
Michael Apted,197.0,128.0,150.0,Maria Grazia Cucinotta,766.0,126930660,Action,Colin Salmon,The World Is Not Enough,157519,2037,http://www.imdb.com/title/tt0143145/?ref_=fn_tt_tt_1,683.0,English,UK,PG-13,135000000,1999,6.4,2.35,2000,-8069340,126930660
Peter Weir,244.0,138.0,608.0,Lee Ingleby,613.0,93926386,Action,James D'Arcy,Master and Commander: The Far Side of the World,168207,1205,http://www.imdb.com/title/tt0311113/?ref_=fn_tt_tt_1,684.0,English,USA,PG-13,150000000,2003,7.4,2.35,0,-56073614,93926386
Bill Condon,322.0,115.0,386.0,Kristen Stewart,21000.0,292298923,Adventure,Robert Pattinson,The Twilight Saga: Breaking Dawn - Part 2,185394,59177,http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1,329.0,English,USA,PG-13,120000000,2012,5.5,2.35,65000,172298923,292298923
George Miller,156.0,100.0,750.0,Brad Pitt,49000.0,63992328,Animation,Robin Williams,Happy Feet 2,32399,62644,http://www.imdb.com/title/tt1402488/?ref_=fn_tt_tt_1,79.0,English,Australia,PG,135000000,2011,5.9,2.35,0,-71007672,63992328
Louis Leterrier,354.0,135.0,255.0,Peter Mensah,3000.0,134518390,Action,Ty Burrell,The Incredible Hulk,326286,5811,http://www.imdb.com/title/tt0800080/?ref_=fn_tt_tt_1,643.0,English,USA,PG-13,150000000,2008,6.8,2.35,0,-15481610,134518390
Steven Spielberg,252.0,117.0,14000.0,Penelope Wilton,535.0,52792307,Adventure,Mark Rylance,The BFG,12572,1950,http://www.imdb.com/title/tt3691740/?ref_=fn_tt_tt_1,106.0,English,UK,PG,140000000,2016,6.8,2.35,27000,-87207693,52792307
Alejandro G. Iñárritu,556.0,156.0,0.0,Tom Hardy,29000.0,183635922,Adventure,Leonardo DiCaprio,The Revenant,406020,57108,http://www.imdb.com/title/tt1663202/?ref_=fn_tt_tt_1,1188.0,English,USA,R,135000000,2015,8.1,2.35,190000,48635922,183635922
David Soren,166.0,96.0,13.0,Snoop Dogg,16000.0,83024900,Adventure,Ryan Reynolds,Turbo,62424,17416,http://www.imdb.com/title/tt1860353/?ref_=fn_tt_tt_1,90.0,English,USA,PG,135000000,2013,6.5,2.35,13000,-51975100,83024900
Gore Verbinski,362.0,107.0,563.0,Ray Winstone,40000.0,123207194,Adventure,Johnny Depp,Rango,183208,43291,http://www.imdb.com/title/tt1192628/?ref_=fn_tt_tt_1,337.0,English,USA,PG,135000000,2011,7.2,2.35,26000,-11792806,123207194
Eric Darnell,153.0,92.0,35.0,Annet Mahendru,19000.0,83348920,Adventure,Benedict Cumberbatch,Penguins of Madagascar,60230,19963,http://www.imdb.com/title/tt1911658/?ref_=fn_tt_tt_1,118.0,English,USA,PG,132000000,2014,6.7,1.85,11000,-48651080,83348920
Paul Greengrass,329.0,115.0,521.0,Edgar Ramírez,13000.0,227137090,Action,Matt Damon,The Bourne Ultimatum,491077,17369,http://www.imdb.com/title/tt0440963/?ref_=fn_tt_tt_1,820.0,English,USA,PG-13,110000000,2007,8.1,2.35,0,117137090,227137090
Mark Osborne,266.0,92.0,54.0,Wayne Knight,11000.0,215395021,Action,Angelina Jolie Pitt,Kung Fu Panda,307029,12754,http://www.imdb.com/title/tt0441773/?ref_=fn_tt_tt_1,360.0,English,USA,PG,130000000,2008,7.6,2.35,6000,85395021,215395021
Peyton Reed,517.0,117.0,235.0,Hayley Atwell,2000.0,180191634,Action,Judy Greer,Ant-Man,313866,5730,http://www.imdb.com/title/tt0478970/?ref_=fn_tt_tt_1,549.0,English,USA,PG-13,130000000,2015,7.4,1.85,61000,50191634,180191634
Francis Lawrence,502.0,146.0,508.0,Josh Hutcherson,34000.0,424645577,Adventure,Jennifer Lawrence,The Hunger Games: Catching Fire,498397,49355,http://www.imdb.com/title/tt1951264/?ref_=fn_tt_tt_1,706.0,English,USA,PG-13,130000000,2013,7.6,2.35,82000,294645577,424645577
Tim Johnson,165.0,94.0,12.0,Matt Jones,17000.0,177343675,Adventure,Jim Parsons,Home,70121,17883,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,214.0,English,USA,PG,135000000,2015,6.7,1.85,26000,42343675,177343675
Steven Spielberg,401.0,116.0,14000.0,Lisa Ann Walter,10000.0,234277056,Adventure,Tom Cruise,War of the Worlds,334345,12758,http://www.imdb.com/title/tt0407304/?ref_=fn_tt_tt_1,2741.0,English,USA,PG-13,132000000,2005,6.5,1.85,0,102277056,234277056
Michael Bay,94.0,147.0,0.0,Henry Rollins,10000.0,138396624,Action,Will Smith,Bad Boys II,178126,12954,http://www.imdb.com/title/tt0172156/?ref_=fn_tt_tt_1,511.0,English,USA,R,130000000,2003,6.6,2.35,0,8396624,138396624
Chris Miller,246.0,90.0,50.0,Constance Marie,4000.0,149234747,Action,Salma Hayek,Puss in Boots,114287,5046,http://www.imdb.com/title/tt0448694/?ref_=fn_tt_tt_1,137.0,English,USA,PG,130000000,2011,6.7,2.35,16000,19234747,149234747
Phillip Noyce,330.0,101.0,176.0,Andre Braugher,11000.0,118311368,Action,Angelina Jolie Pitt,Salt,245621,12406,http://www.imdb.com/title/tt0944835/?ref_=fn_tt_tt_1,514.0,English,USA,PG-13,110000000,2010,6.4,2.35,23000,8311368,118311368
